0.000000000000000000e+00,1.000000000000000000e+00,3.535499999999999754e-01,3.535499999999999754e-01.1,1.000000000000000000e+00.1
617.0,43.0,1.0,0.0,1.0
617.0,46.0,-1.0,0.0,-1.0
617.0,49.0,1.0,0.0,1.0
617.0,50.0,0.35355,0.35355,1.0
617.0,53.0,0.35355,-0.35355,1.0
617.0,70.0,1.0,0.0,1.0
617.0,74.0,1.0,0.0,1.0
617.0,79.0,0.35355,-0.35355,1.0
617.0,113.0,1.0,0.0,1.0
617.0,131.0,1.0,0.0,1.0
617.0,135.0,1.0,0.0,1.0
617.0,139.0,1.0,0.0,1.0
617.0,149.0,0.35355,-0.35355,1.0
617.0,197.0,0.35355,0.35355,1.0
617.0,276.0,1.0,0.0,1.0
617.0,316.0,1.0,0.0,1.0
617.0,349.0,1.0,0.0,1.0
617.0,373.0,1.0,0.0,1.0
617.0,388.0,1.0,0.0,1.0
617.0,515.0,1.0,0.0,1.0
617.0,518.0,0.35355,-0.35355,1.0
617.0,520.0,0.35355,-0.35355,1.0
617.0,528.0,1.0,0.0,1.0
617.0,533.0,1.0,0.0,1.0
617.0,538.0,1.0,0.0,1.0
617.0,545.0,1.0,0.0,1.0
617.0,550.0,-1.0,0.0,-1.0
617.0,556.0,0.35355,-0.35355,1.0
617.0,558.0,1.0,0.0,1.0
617.0,562.0,1.0,0.0,1.0
617.0,563.0,1.0,0.0,1.0
617.0,564.0,0.35355,-0.35355,1.0
617.0,565.0,0.35355,-0.35355,1.0
617.0,568.0,1.0,0.0,1.0
617.0,584.0,-0.35355,-0.35355,-1.0
617.0,604.0,-0.35355,-0.35355,-1.0
617.0,610.0,0.35355,-0.35355,1.0
617.0,624.0,1.0,0.0,1.0
617.0,637.0,1.0,0.0,1.0
617.0,641.0,1.0,0.0,1.0
617.0,659.0,1.0,0.0,1.0
617.0,674.0,0.35355,0.35355,1.0
617.0,675.0,1.0,0.0,1.0
617.0,684.0,1.0,0.0,1.0
617.0,688.0,1.0,0.0,1.0
617.0,698.0,0.35355,0.35355,1.0
617.0,715.0,1.0,0.0,1.0
617.0,769.0,0.35355,-0.35355,1.0
617.0,778.0,0.35355,-0.35355,1.0
617.0,804.0,-0.35355,-0.35355,-1.0
617.0,837.0,1.0,0.0,1.0
617.0,861.0,0.35355,-0.35355,1.0
617.0,888.0,1.0,0.0,1.0
617.0,941.0,0.35355,0.35355,1.0
617.0,954.0,1.0,0.0,1.0
617.0,987.0,-0.35355,0.35355,-1.0
617.0,989.0,1.0,0.0,1.0
617.0,997.0,0.35355,0.35355,1.0
617.0,1008.0,0.35355,-0.35355,1.0
617.0,1056.0,0.35355,-0.35355,1.0
617.0,1134.0,-0.35355,-0.35355,-1.0
617.0,1171.0,-1.0,0.0,-1.0
617.0,1172.0,-1.0,0.0,-1.0
617.0,1192.0,-1.0,0.0,-1.0
617.0,1228.0,-0.35355,0.35355,-1.0
617.0,1238.0,-1.0,0.0,-1.0
617.0,1239.0,-0.35355,0.35355,-1.0
617.0,1253.0,-1.0,0.0,-1.0
617.0,1283.0,1.0,0.0,1.0
617.0,1294.0,-1.0,0.0,-1.0
617.0,1362.0,-1.0,0.0,-1.0
617.0,1423.0,0.35355,-0.35355,1.0
617.0,1428.0,0.35355,0.35355,1.0
617.0,1477.0,-0.35355,0.35355,-1.0
617.0,1535.0,-0.35355,0.35355,-1.0
617.0,1652.0,-1.0,0.0,-1.0
617.0,1697.0,0.35355,-0.35355,1.0
617.0,1701.0,-0.35355,-0.35355,-1.0
617.0,1745.0,-0.35355,-0.35355,-1.0
617.0,1746.0,-0.35355,-0.35355,-1.0
617.0,1803.0,0.35355,-0.35355,1.0
617.0,1837.0,0.35355,0.35355,1.0
617.0,1919.0,-1.0,0.0,-1.0
617.0,2511.0,0.35355,-0.35355,1.0
617.0,2692.0,0.35355,-0.35355,1.0
617.0,2697.0,1.0,0.0,1.0
617.0,2765.0,-0.35355,0.35355,-1.0
617.0,2862.0,1.0,0.0,1.0
617.0,2863.0,0.35355,-0.35355,1.0
617.0,2864.0,1.0,0.0,1.0
617.0,2865.0,1.0,0.0,1.0
617.0,2866.0,1.0,0.0,1.0
617.0,2867.0,1.0,0.0,1.0
617.0,2868.0,-1.0,0.0,-1.0
617.0,2869.0,0.35355,0.35355,1.0
617.0,2870.0,0.35355,0.35355,1.0
618.0,29.0,0.35355,0.35355,1.0
618.0,49.0,0.35355,0.35355,1.0
618.0,682.0,1.0,0.0,1.0
618.0,690.0,1.0,0.0,1.0
618.0,880.0,1.0,0.0,1.0
619.0,49.0,1.0,0.0,1.0
619.0,50.0,1.0,0.0,1.0
619.0,70.0,1.0,0.0,1.0
619.0,540.0,1.0,0.0,1.0
619.0,574.0,0.35355,0.35355,1.0
619.0,594.0,1.0,0.0,1.0
619.0,659.0,0.35355,0.35355,1.0
619.0,715.0,1.0,0.0,1.0
619.0,876.0,1.0,0.0,1.0
619.0,950.0,1.0,0.0,1.0
619.0,1032.0,1.0,0.0,1.0
619.0,1162.0,0.35355,0.35355,1.0
619.0,1179.0,1.0,0.0,1.0
619.0,1327.0,1.0,0.0,1.0
619.0,1387.0,0.35355,0.35355,1.0
619.0,1606.0,1.0,0.0,1.0
619.0,2107.0,1.0,0.0,1.0
619.0,2526.0,0.35355,0.35355,1.0
619.0,2536.0,1.0,0.0,1.0
619.0,3127.0,1.0,0.0,1.0
619.0,3244.0,1.0,0.0,1.0
619.0,3245.0,0.35355,0.35355,1.0
620.0,11.0,1.0,0.0,1.0
620.0,13.0,1.0,0.0,1.0
620.0,43.0,1.0,0.0,1.0
620.0,49.0,1.0,0.0,1.0
620.0,51.0,1.0,0.0,1.0
620.0,53.0,1.0,0.0,1.0
620.0,70.0,1.0,0.0,1.0
620.0,135.0,1.0,0.0,1.0
620.0,140.0,1.0,0.0,1.0
620.0,149.0,1.0,0.0,1.0
620.0,355.0,1.0,0.0,1.0
620.0,365.0,0.35355,-0.35355,1.0
620.0,381.0,1.0,0.0,1.0
620.0,385.0,1.0,0.0,1.0
620.0,409.0,1.0,0.0,1.0
620.0,535.0,1.0,0.0,1.0
620.0,540.0,1.0,0.0,1.0
620.0,542.0,1.0,0.0,1.0
620.0,557.0,1.0,0.0,1.0
620.0,562.0,1.0,0.0,1.0
620.0,591.0,0.35355,0.35355,1.0
620.0,595.0,1.0,0.0,1.0
620.0,637.0,1.0,0.0,1.0
620.0,659.0,1.0,0.0,1.0
620.0,681.0,1.0,0.0,1.0
620.0,692.0,0.35355,0.35355,1.0
620.0,876.0,1.0,0.0,1.0
620.0,888.0,1.0,0.0,1.0
620.0,930.0,1.0,0.0,1.0
620.0,956.0,1.0,0.0,1.0
620.0,1093.0,1.0,0.0,1.0
620.0,1158.0,1.0,0.0,1.0
620.0,1360.0,1.0,0.0,1.0
620.0,1368.0,1.0,0.0,1.0
620.0,1422.0,1.0,0.0,1.0
620.0,1485.0,1.0,0.0,1.0
620.0,1742.0,1.0,0.0,1.0
620.0,1831.0,1.0,0.0,1.0
620.0,1857.0,1.0,0.0,1.0
620.0,1869.0,1.0,0.0,1.0
620.0,1941.0,1.0,0.0,1.0
620.0,2057.0,1.0,0.0,1.0
620.0,2233.0,1.0,0.0,1.0
620.0,2312.0,1.0,0.0,1.0
620.0,2529.0,1.0,0.0,1.0
620.0,2530.0,1.0,0.0,1.0
620.0,2531.0,1.0,0.0,1.0
620.0,2532.0,1.0,0.0,1.0
621.0,49.0,1.0,0.0,1.0
621.0,70.0,1.0,0.0,1.0
621.0,515.0,1.0,0.0,1.0
621.0,622.0,0.35355,0.35355,1.0
622.0,21.0,1.0,0.0,1.0
622.0,43.0,1.0,0.0,1.0
622.0,49.0,0.35355,0.35355,1.0
622.0,53.0,1.0,0.0,1.0
622.0,70.0,1.0,0.0,1.0
622.0,133.0,-0.35355,0.35355,-1.0
622.0,139.0,0.35355,-0.35355,1.0
622.0,257.0,1.0,0.0,1.0
622.0,261.0,1.0,0.0,1.0
622.0,320.0,1.0,0.0,1.0
622.0,398.0,0.35355,0.35355,1.0
622.0,515.0,1.0,0.0,1.0
622.0,516.0,1.0,0.0,1.0
622.0,528.0,0.35355,-0.35355,1.0
622.0,540.0,1.0,0.0,1.0
622.0,541.0,0.35355,0.35355,1.0
622.0,547.0,1.0,0.0,1.0
622.0,549.0,1.0,0.0,1.0
622.0,556.0,0.35355,0.35355,1.0
622.0,562.0,1.0,0.0,1.0
622.0,571.0,1.0,0.0,1.0
622.0,597.0,1.0,0.0,1.0
622.0,614.0,1.0,0.0,1.0
622.0,621.0,0.35355,-0.35355,1.0
622.0,624.0,1.0,0.0,1.0
622.0,625.0,1.0,0.0,1.0
622.0,635.0,0.35355,0.35355,1.0
622.0,682.0,0.35355,0.35355,1.0
622.0,689.0,1.0,0.0,1.0
622.0,715.0,1.0,0.0,1.0
622.0,731.0,1.0,0.0,1.0
622.0,839.0,1.0,0.0,1.0
622.0,842.0,1.0,0.0,1.0
622.0,884.0,0.35355,-0.35355,1.0
622.0,1047.0,1.0,0.0,1.0
622.0,1131.0,1.0,0.0,1.0
622.0,1133.0,0.35355,0.35355,1.0
622.0,1171.0,-1.0,0.0,-1.0
622.0,1172.0,-1.0,0.0,-1.0
622.0,1228.0,0.35355,0.35355,1.0
622.0,1238.0,-1.0,0.0,-1.0
622.0,1296.0,1.0,0.0,1.0
622.0,1395.0,1.0,0.0,1.0
622.0,1406.0,1.0,0.0,1.0
622.0,1449.0,0.35355,0.35355,1.0
622.0,1508.0,1.0,0.0,1.0
622.0,1652.0,-1.0,0.0,-1.0
622.0,1805.0,1.0,0.0,1.0
622.0,1887.0,1.0,0.0,1.0
622.0,2321.0,1.0,0.0,1.0
622.0,2343.0,1.0,0.0,1.0
622.0,2349.0,1.0,0.0,1.0
622.0,2695.0,1.0,0.0,1.0
622.0,2930.0,1.0,0.0,1.0
622.0,2931.0,1.0,0.0,1.0
622.0,2932.0,1.0,0.0,1.0
622.0,2933.0,1.0,0.0,1.0
622.0,2934.0,1.0,0.0,1.0
622.0,2935.0,0.35355,0.35355,1.0
622.0,2936.0,0.35355,0.35355,1.0
623.0,30.0,1.0,0.0,1.0
623.0,49.0,1.0,0.0,1.0
623.0,149.0,1.0,0.0,1.0
623.0,540.0,1.0,0.0,1.0
623.0,545.0,1.0,0.0,1.0
623.0,675.0,0.35355,-0.35355,1.0
623.0,1939.0,1.0,0.0,1.0
624.0,6.0,1.0,0.0,1.0
624.0,8.0,1.0,0.0,1.0
624.0,21.0,1.0,0.0,1.0
624.0,43.0,1.0,0.0,1.0
624.0,49.0,1.0,0.0,1.0
624.0,53.0,1.0,0.0,1.0
624.0,113.0,1.0,0.0,1.0
624.0,115.0,1.0,0.0,1.0
624.0,126.0,1.0,0.0,1.0
624.0,149.0,1.0,0.0,1.0
624.0,154.0,1.0,0.0,1.0
624.0,195.0,1.0,0.0,1.0
624.0,231.0,1.0,0.0,1.0
624.0,243.0,0.35355,0.35355,1.0
624.0,244.0,1.0,0.0,1.0
624.0,253.0,1.0,0.0,1.0
624.0,271.0,1.0,0.0,1.0
624.0,272.0,1.0,0.0,1.0
624.0,275.0,1.0,0.0,1.0
624.0,284.0,1.0,0.0,1.0
624.0,301.0,1.0,0.0,1.0
624.0,306.0,1.0,0.0,1.0
624.0,350.0,1.0,0.0,1.0
624.0,373.0,1.0,0.0,1.0
624.0,450.0,1.0,0.0,1.0
624.0,514.0,0.35355,0.35355,1.0
624.0,515.0,1.0,0.0,1.0
624.0,519.0,1.0,0.0,1.0
624.0,522.0,1.0,0.0,1.0
624.0,524.0,1.0,0.0,1.0
624.0,541.0,1.0,0.0,1.0
624.0,542.0,1.0,0.0,1.0
624.0,547.0,1.0,0.0,1.0
624.0,562.0,1.0,0.0,1.0
624.0,564.0,1.0,0.0,1.0
624.0,574.0,1.0,0.0,1.0
624.0,587.0,0.35355,-0.35355,1.0
624.0,591.0,1.0,0.0,1.0
624.0,610.0,1.0,0.0,1.0
624.0,617.0,1.0,0.0,1.0
624.0,622.0,1.0,0.0,1.0
624.0,659.0,1.0,0.0,1.0
624.0,682.0,1.0,0.0,1.0
624.0,684.0,1.0,0.0,1.0
624.0,688.0,1.0,0.0,1.0
624.0,711.0,1.0,0.0,1.0
624.0,713.0,1.0,0.0,1.0
624.0,715.0,0.35355,0.35355,1.0
624.0,729.0,1.0,0.0,1.0
624.0,731.0,1.0,0.0,1.0
624.0,732.0,1.0,0.0,1.0
624.0,741.0,1.0,0.0,1.0
624.0,743.0,1.0,0.0,1.0
624.0,753.0,1.0,0.0,1.0
624.0,793.0,1.0,0.0,1.0
624.0,799.0,1.0,0.0,1.0
624.0,802.0,1.0,0.0,1.0
624.0,812.0,1.0,0.0,1.0
624.0,847.0,1.0,0.0,1.0
624.0,849.0,1.0,0.0,1.0
624.0,857.0,0.35355,-0.35355,1.0
624.0,865.0,1.0,0.0,1.0
624.0,875.0,1.0,0.0,1.0
624.0,876.0,1.0,0.0,1.0
624.0,886.0,1.0,0.0,1.0
624.0,956.0,1.0,0.0,1.0
624.0,1021.0,1.0,0.0,1.0
624.0,1032.0,1.0,0.0,1.0
624.0,1132.0,1.0,0.0,1.0
624.0,1155.0,1.0,0.0,1.0
624.0,1162.0,0.35355,0.35355,1.0
624.0,1168.0,1.0,0.0,1.0
624.0,1179.0,1.0,0.0,1.0
624.0,1195.0,1.0,0.0,1.0
624.0,1228.0,1.0,0.0,1.0
624.0,1238.0,1.0,0.0,1.0
624.0,1261.0,1.0,0.0,1.0
624.0,1283.0,1.0,0.0,1.0
624.0,1301.0,1.0,0.0,1.0
624.0,1307.0,1.0,0.0,1.0
624.0,1320.0,1.0,0.0,1.0
624.0,1321.0,1.0,0.0,1.0
624.0,1358.0,0.35355,0.35355,1.0
624.0,1360.0,1.0,0.0,1.0
624.0,1406.0,1.0,0.0,1.0
624.0,1444.0,1.0,0.0,1.0
624.0,1465.0,1.0,0.0,1.0
624.0,1514.0,1.0,0.0,1.0
624.0,1536.0,1.0,0.0,1.0
624.0,1673.0,1.0,0.0,1.0
624.0,1692.0,1.0,0.0,1.0
624.0,1805.0,0.35355,0.35355,1.0
624.0,1830.0,1.0,0.0,1.0
624.0,1919.0,1.0,0.0,1.0
624.0,1999.0,1.0,0.0,1.0
624.0,2002.0,1.0,0.0,1.0
624.0,2003.0,1.0,0.0,1.0
624.0,2004.0,1.0,0.0,1.0
624.0,2005.0,1.0,0.0,1.0
624.0,2006.0,1.0,0.0,1.0
624.0,2007.0,1.0,0.0,1.0
624.0,2008.0,1.0,0.0,1.0
624.0,2009.0,1.0,0.0,1.0
624.0,2010.0,1.0,0.0,1.0
624.0,2011.0,1.0,0.0,1.0
624.0,2012.0,1.0,0.0,1.0
624.0,2013.0,0.35355,0.35355,1.0
624.0,2014.0,0.35355,0.35355,1.0
625.0,30.0,0.35355,-0.35355,1.0
625.0,43.0,1.0,0.0,1.0
625.0,49.0,1.0,0.0,1.0
625.0,62.0,1.0,0.0,1.0
625.0,79.0,0.35355,-0.35355,1.0
625.0,121.0,1.0,0.0,1.0
625.0,131.0,1.0,0.0,1.0
625.0,133.0,-0.35355,0.35355,-1.0
625.0,135.0,1.0,0.0,1.0
625.0,244.0,0.35355,-0.35355,1.0
625.0,284.0,1.0,0.0,1.0
625.0,315.0,0.35355,-0.35355,1.0
625.0,349.0,1.0,0.0,1.0
625.0,519.0,1.0,0.0,1.0
625.0,521.0,1.0,0.0,1.0
625.0,528.0,0.35355,0.35355,1.0
625.0,529.0,0.35355,-0.35355,1.0
625.0,540.0,1.0,0.0,1.0
625.0,542.0,0.35355,-0.35355,1.0
625.0,553.0,1.0,0.0,1.0
625.0,562.0,1.0,0.0,1.0
625.0,564.0,1.0,0.0,1.0
625.0,570.0,1.0,0.0,1.0
625.0,574.0,1.0,0.0,1.0
625.0,622.0,1.0,0.0,1.0
625.0,626.0,1.0,0.0,1.0
625.0,659.0,1.0,0.0,1.0
625.0,701.0,0.35355,0.35355,1.0
625.0,706.0,1.0,0.0,1.0
625.0,710.0,1.0,0.0,1.0
625.0,715.0,1.0,0.0,1.0
625.0,743.0,1.0,0.0,1.0
625.0,864.0,1.0,0.0,1.0
625.0,884.0,-0.35355,0.35355,-1.0
625.0,1031.0,0.35355,-0.35355,1.0
625.0,1206.0,1.0,0.0,1.0
625.0,1243.0,0.35355,-0.35355,1.0
625.0,1244.0,1.0,0.0,1.0
625.0,1283.0,-0.35355,0.35355,-1.0
625.0,1318.0,1.0,0.0,1.0
625.0,1405.0,1.0,0.0,1.0
625.0,1406.0,0.35355,-0.35355,1.0
625.0,1459.0,1.0,0.0,1.0
625.0,1504.0,1.0,0.0,1.0
625.0,1512.0,1.0,0.0,1.0
625.0,1560.0,1.0,0.0,1.0
625.0,1611.0,1.0,0.0,1.0
625.0,2349.0,1.0,0.0,1.0
625.0,2578.0,0.35355,-0.35355,1.0
625.0,2579.0,1.0,0.0,1.0
626.0,43.0,0.35355,-0.35355,1.0
626.0,49.0,0.35355,0.35355,1.0
626.0,53.0,1.0,0.0,1.0
626.0,70.0,1.0,0.0,1.0
626.0,72.0,0.35355,-0.35355,1.0
626.0,83.0,1.0,0.0,1.0
626.0,311.0,0.35355,0.35355,1.0
626.0,519.0,1.0,0.0,1.0
626.0,556.0,-1.0,0.0,-1.0
626.0,565.0,1.0,0.0,1.0
626.0,625.0,1.0,0.0,1.0
626.0,627.0,1.0,0.0,1.0
626.0,631.0,1.0,0.0,1.0
626.0,659.0,1.0,0.0,1.0
626.0,681.0,1.0,0.0,1.0
626.0,715.0,1.0,0.0,1.0
626.0,842.0,1.0,0.0,1.0
626.0,1038.0,1.0,0.0,1.0
626.0,1360.0,1.0,0.0,1.0
626.0,1442.0,-0.35355,0.35355,-1.0
626.0,1473.0,1.0,0.0,1.0
626.0,1481.0,1.0,0.0,1.0
626.0,2127.0,1.0,0.0,1.0
626.0,2403.0,1.0,0.0,1.0
626.0,3128.0,1.0,0.0,1.0
626.0,3139.0,1.0,0.0,1.0
626.0,3158.0,0.35355,0.35355,1.0
627.0,30.0,0.35355,0.35355,1.0
627.0,46.0,1.0,0.0,1.0
627.0,49.0,1.0,0.0,1.0
627.0,70.0,1.0,0.0,1.0
627.0,82.0,1.0,0.0,1.0
627.0,115.0,1.0,0.0,1.0
627.0,129.0,1.0,0.0,1.0
627.0,133.0,-0.35355,0.35355,-1.0
627.0,134.0,1.0,0.0,1.0
627.0,135.0,1.0,0.0,1.0
627.0,136.0,1.0,0.0,1.0
627.0,139.0,1.0,0.0,1.0
627.0,261.0,-1.0,0.0,-1.0
627.0,269.0,1.0,0.0,1.0
627.0,271.0,0.35355,0.35355,1.0
627.0,305.0,1.0,0.0,1.0
627.0,521.0,1.0,0.0,1.0
627.0,528.0,1.0,0.0,1.0
627.0,533.0,1.0,0.0,1.0
627.0,557.0,1.0,0.0,1.0
627.0,562.0,1.0,0.0,1.0
627.0,564.0,1.0,0.0,1.0
627.0,574.0,1.0,0.0,1.0
627.0,587.0,1.0,0.0,1.0
627.0,590.0,1.0,0.0,1.0
627.0,591.0,1.0,0.0,1.0
627.0,597.0,1.0,0.0,1.0
627.0,604.0,1.0,0.0,1.0
627.0,626.0,1.0,0.0,1.0
627.0,637.0,0.35355,0.35355,1.0
627.0,659.0,1.0,0.0,1.0
627.0,682.0,1.0,0.0,1.0
627.0,688.0,1.0,0.0,1.0
627.0,715.0,1.0,0.0,1.0
627.0,731.0,1.0,0.0,1.0
627.0,822.0,1.0,0.0,1.0
627.0,876.0,1.0,0.0,1.0
627.0,1153.0,1.0,0.0,1.0
627.0,1178.0,1.0,0.0,1.0
627.0,1188.0,1.0,0.0,1.0
627.0,1231.0,1.0,0.0,1.0
627.0,1318.0,0.35355,-0.35355,1.0
627.0,1327.0,1.0,0.0,1.0
627.0,1328.0,1.0,0.0,1.0
627.0,1418.0,0.35355,0.35355,1.0
627.0,1434.0,-0.35355,0.35355,-1.0
627.0,1481.0,1.0,0.0,1.0
627.0,1525.0,1.0,0.0,1.0
627.0,1532.0,1.0,0.0,1.0
627.0,1611.0,1.0,0.0,1.0
627.0,1659.0,-0.35355,0.35355,-1.0
627.0,1699.0,1.0,0.0,1.0
627.0,1713.0,0.35355,0.35355,1.0
627.0,2127.0,1.0,0.0,1.0
627.0,2308.0,0.35355,-0.35355,1.0
627.0,2488.0,1.0,0.0,1.0
628.0,43.0,0.35355,0.35355,1.0
628.0,49.0,1.0,0.0,1.0
628.0,135.0,1.0,0.0,1.0
628.0,305.0,1.0,0.0,1.0
628.0,2028.0,1.0,0.0,1.0
629.0,49.0,1.0,0.0,1.0
629.0,146.0,1.0,0.0,1.0
629.0,149.0,1.0,0.0,1.0
629.0,174.0,0.35355,-0.35355,1.0
629.0,349.0,0.35355,-0.35355,1.0
629.0,402.0,1.0,0.0,1.0
629.0,517.0,1.0,0.0,1.0
629.0,598.0,1.0,0.0,1.0
629.0,671.0,1.0,0.0,1.0
629.0,688.0,1.0,0.0,1.0
629.0,1485.0,1.0,0.0,1.0
629.0,2317.0,1.0,0.0,1.0
629.0,3142.0,-0.35355,0.35355,-1.0
630.0,43.0,0.35355,0.35355,1.0
630.0,49.0,1.0,0.0,1.0
630.0,70.0,1.0,0.0,1.0
630.0,133.0,0.35355,0.35355,1.0
630.0,135.0,0.35355,0.35355,1.0
630.0,681.0,1.0,0.0,1.0
630.0,1434.0,1.0,0.0,1.0
630.0,1516.0,1.0,0.0,1.0
631.0,38.0,1.0,0.0,1.0
631.0,49.0,0.35355,0.35355,1.0
631.0,55.0,0.35355,0.35355,1.0
631.0,154.0,1.0,0.0,1.0
631.0,261.0,1.0,0.0,1.0
631.0,265.0,0.35355,0.35355,1.0
631.0,360.0,1.0,0.0,1.0
631.0,402.0,0.35355,0.35355,1.0
631.0,522.0,0.35355,0.35355,1.0
631.0,543.0,1.0,0.0,1.0
631.0,544.0,0.35355,0.35355,1.0
631.0,577.0,1.0,0.0,1.0
631.0,579.0,1.0,0.0,1.0
631.0,590.0,1.0,0.0,1.0
631.0,626.0,1.0,0.0,1.0
631.0,674.0,0.35355,0.35355,1.0
631.0,676.0,0.35355,0.35355,1.0
631.0,677.0,0.35355,0.35355,1.0
631.0,896.0,0.35355,0.35355,1.0
631.0,1891.0,1.0,0.0,1.0
631.0,1935.0,0.35355,0.35355,1.0
631.0,2208.0,1.0,0.0,1.0
631.0,2876.0,1.0,0.0,1.0
631.0,3285.0,1.0,0.0,1.0
631.0,3286.0,1.0,0.0,1.0
632.0,43.0,0.35355,0.35355,1.0
632.0,49.0,0.35355,0.35355,1.0
632.0,70.0,1.0,0.0,1.0
632.0,140.0,1.0,0.0,1.0
632.0,150.0,1.0,0.0,1.0
632.0,556.0,0.35355,0.35355,1.0
632.0,591.0,1.0,0.0,1.0
632.0,686.0,1.0,0.0,1.0
632.0,876.0,1.0,0.0,1.0
632.0,1831.0,-0.35355,0.35355,-1.0
633.0,49.0,0.35355,0.35355,1.0
633.0,1422.0,1.0,0.0,1.0
634.0,14.0,0.35355,-0.35355,1.0
634.0,48.0,1.0,0.0,1.0
634.0,49.0,1.0,0.0,1.0
634.0,385.0,1.0,0.0,1.0
634.0,528.0,0.35355,-0.35355,1.0
634.0,731.0,0.35355,-0.35355,1.0
634.0,1188.0,0.35355,-0.35355,1.0
634.0,2283.0,1.0,0.0,1.0
634.0,3244.0,0.35355,-0.35355,1.0
635.0,46.0,1.0,0.0,1.0
635.0,49.0,1.0,0.0,1.0
635.0,53.0,0.35355,-0.35355,1.0
635.0,70.0,1.0,0.0,1.0
635.0,268.0,1.0,0.0,1.0
635.0,269.0,1.0,0.0,1.0
635.0,356.0,1.0,0.0,1.0
635.0,373.0,1.0,0.0,1.0
635.0,529.0,1.0,0.0,1.0
635.0,541.0,0.35355,0.35355,1.0
635.0,557.0,1.0,0.0,1.0
635.0,610.0,1.0,0.0,1.0
635.0,622.0,0.35355,-0.35355,1.0
635.0,659.0,1.0,0.0,1.0
635.0,680.0,1.0,0.0,1.0
635.0,825.0,1.0,0.0,1.0
635.0,876.0,1.0,0.0,1.0
635.0,997.0,0.35355,0.35355,1.0
635.0,1162.0,0.35355,0.35355,1.0
635.0,1206.0,1.0,0.0,1.0
635.0,1238.0,0.35355,0.35355,1.0
635.0,1406.0,1.0,0.0,1.0
635.0,1485.0,1.0,0.0,1.0
635.0,1544.0,0.35355,0.35355,1.0
635.0,1545.0,1.0,0.0,1.0
635.0,1973.0,1.0,0.0,1.0
635.0,2427.0,1.0,0.0,1.0
635.0,2827.0,1.0,0.0,1.0
635.0,2828.0,1.0,0.0,1.0
635.0,2829.0,0.35355,-0.35355,1.0
635.0,2830.0,1.0,0.0,1.0
635.0,2831.0,1.0,0.0,1.0
635.0,2832.0,1.0,0.0,1.0
636.0,8.0,-1.0,0.0,-1.0
636.0,20.0,1.0,0.0,1.0
636.0,49.0,1.0,0.0,1.0
636.0,139.0,0.35355,-0.35355,1.0
636.0,140.0,1.0,0.0,1.0
636.0,655.0,1.0,0.0,1.0
636.0,713.0,0.35355,-0.35355,1.0
636.0,743.0,1.0,0.0,1.0
636.0,808.0,0.35355,-0.35355,1.0
636.0,879.0,1.0,0.0,1.0
636.0,1187.0,-0.35355,0.35355,-1.0
636.0,1480.0,1.0,0.0,1.0
636.0,1513.0,1.0,0.0,1.0
636.0,1559.0,1.0,0.0,1.0
636.0,1835.0,1.0,0.0,1.0
636.0,1968.0,0.35355,0.35355,1.0
636.0,2113.0,1.0,0.0,1.0
636.0,2807.0,1.0,0.0,1.0
637.0,14.0,1.0,0.0,1.0
637.0,21.0,0.35355,-0.35355,1.0
637.0,30.0,1.0,0.0,1.0
637.0,38.0,1.0,0.0,1.0
637.0,43.0,1.0,0.0,1.0
637.0,49.0,1.0,0.0,1.0
637.0,50.0,1.0,0.0,1.0
637.0,53.0,1.0,0.0,1.0
637.0,70.0,1.0,0.0,1.0
637.0,72.0,1.0,0.0,1.0
637.0,131.0,1.0,0.0,1.0
637.0,135.0,1.0,0.0,1.0
637.0,137.0,1.0,0.0,1.0
637.0,140.0,1.0,0.0,1.0
637.0,149.0,1.0,0.0,1.0
637.0,388.0,1.0,0.0,1.0
637.0,514.0,0.35355,0.35355,1.0
637.0,520.0,0.35355,-0.35355,1.0
637.0,521.0,0.35355,0.35355,1.0
637.0,528.0,1.0,0.0,1.0
637.0,535.0,1.0,0.0,1.0
637.0,541.0,0.35355,-0.35355,1.0
637.0,545.0,0.35355,0.35355,1.0
637.0,556.0,1.0,0.0,1.0
637.0,560.0,1.0,0.0,1.0
637.0,564.0,0.35355,0.35355,1.0
637.0,591.0,1.0,0.0,1.0
637.0,617.0,1.0,0.0,1.0
637.0,620.0,1.0,0.0,1.0
637.0,627.0,0.35355,-0.35355,1.0
637.0,640.0,0.35355,-0.35355,1.0
637.0,681.0,1.0,0.0,1.0
637.0,685.0,1.0,0.0,1.0
637.0,688.0,1.0,0.0,1.0
637.0,857.0,1.0,0.0,1.0
637.0,876.0,1.0,0.0,1.0
637.0,884.0,-0.35355,0.35355,-1.0
637.0,914.0,1.0,0.0,1.0
637.0,924.0,-0.35355,0.35355,-1.0
637.0,933.0,1.0,0.0,1.0
637.0,1051.0,0.35355,-0.35355,1.0
637.0,1359.0,1.0,0.0,1.0
637.0,1417.0,1.0,0.0,1.0
637.0,1672.0,1.0,0.0,1.0
637.0,1831.0,0.35355,0.35355,1.0
637.0,1834.0,1.0,0.0,1.0
637.0,1869.0,1.0,0.0,1.0
637.0,1893.0,1.0,0.0,1.0
637.0,1936.0,0.35355,-0.35355,1.0
637.0,1949.0,1.0,0.0,1.0
637.0,1951.0,0.35355,0.35355,1.0
637.0,2254.0,1.0,0.0,1.0
637.0,2258.0,0.35355,0.35355,1.0
637.0,2442.0,1.0,0.0,1.0
